month_date,year,month,quarter,season,field_key,yph_target,extent_ha,vp_sd,vp_sd_encoded,age_or_prune_cycle,plucking_rounds_month,gl_per_ha_per_round_todate,nitrogen_month,last_12m_nitrogen,last_12m_yph,ph_value,foliar_rounds_month,dap_todate,plucking_average_month,lph_month,pluckers_month,green_leaf_month,extent_plucked_month,yph_12m_fert,plucking_rounds_fert,foliar_rounds_fert,dolomite_applied_date,last_fertilized_date,last_weeding_date,weeded_until_date,Monthly_Rainfall,Evaporation,Sunshine Hours,Humidity_morning,Humidity_daytime,Soil Type,Soil Tempereture,Envirinment Tempereture
2021-02-01,2021,2,1,Q1,2A/1,261.2019909,4.68,VP,1,21.04137695,3,274.7766355,72.26491225,428.8359354,1235.676089,4.932842912,3,21,18.71781284,12.78412126,971,26838.68011,67.61896303,2812.26762,38,6,2021-02-03,2021-02-14,2021-02-09,2021-02-28,113.9958052,98.62620969,186.2868742,89.92372,84.69955,Red Yellow Podzolic,22.42611,22.45727595
2021-02-01,2021,2,1,Q1,2B,221.8922858,5.43,VP,1,11.91109895,4,165.9351885,73.62348082,321.4114341,975.011658,4.771142108,3,22,31.14029342,6.077345102,738,23013.63706,102.7664328,2434.383436,66,6,2021-02-13,2021-02-22,2021-02-08,2021-02-28,111.0074732,100.700262,164.6862284,92.35793,78.67636,Red Yellow Podzolic,21.61112,22.02393995
2021-02-01,2021,2,1,Q1,2B/1,216.966443,4.69,VP,1,33.12899789,4,176.2157169,78.00611822,450.0280961,1421.396822,4.922958213,5,25,30.6923738,6.194406066,698,28510.16754,148.1931971,1778.451132,39,5,2021-02-22,2021-02-20,2021-02-19,2021-02-28,152.2456545,110.7853829,180.0700106,96.66562,72.75351,Red Yellow Podzolic,22.51298,22.28260999
2021-02-01,2021,2,1,Q1,3,169.956552,5,VP,1,7.574885759,2,200.5015314,69.02993728,244.4299199,852.5754336,5.13996879,3,22,25.7949281,5.939830694,466,13658.46853,70.72825944,1410.602717,35,5,2021-02-06,2021-02-06,2021-02-06,2021-02-28,145.1840634,111.187451,181.883843,95.3604,79.47246,Red Yellow Podzolic,21.22963,22.27585823
2021-02-01,2021,2,1,Q1,3/1,44.99813607,5.52,VP,1,22.17987018,2,239.5383914,76.01910256,183.2736034,403.5927047,5.248062284,2,19,29.23692232,4.881195444,652,26388.86083,151.6419139,1207.976667,26,5,2021-02-26,2021-02-16,2021-02-10,2021-02-28,178.8208966,99.65214438,190.9335433,91.27332,66.44266,Red Yellow Podzolic,19.21619,21.97765754
2021-02-01,2021,2,1,Q1,4,182.2491486,8.09,VP,1,24.35461067,3,103.2684323,69.23472902,301.474757,1170.126425,4.750645976,3,23,25.4917808,9.515873413,672,15836.78274,61.10930937,1672.549153,33,4,2021-02-13,2021-02-17,2021-02-12,2021-02-28,155.0491755,107.0079789,183.1537024,93.93142,72.13013,Red Yellow Podzolic,21.77303,21.84185202
2021-02-01,2021,2,1,Q1,5/2A,194.9702677,3.5,VP,1,14.12924118,3,143.1266895,80.6708084,328.8038279,748.3306344,4.860950686,3,21,21.21035963,7.706537368,321,10021.01312,43.43958034,1736.507907,35,6,2021-02-04,2021-02-14,2021-02-27,2021-02-24,177.7779835,105.8011501,193.7816658,96.05543,82.04958,Red Yellow Podzolic,19.99853,23.0203766
2021-02-01,2021,2,1,Q1,5/2B,184.0572104,3.62,VP,1,8.340618498,3,203.838142,75.30415948,277.8434038,670.3964709,4.875361414,3,21,23.55948514,7.190513207,471,12125.03009,64.75465838,1472.459561,28,4,2021-02-04,2021-02-14,2021-02-13,2021-02-01,169.8866857,99.8751217,190.8698335,92.30861,72.40318,Red Yellow Podzolic,24.23107,22.23262573
2021-02-01,2021,2,1,Q1,5A/1,183.4356622,5.7,VP,1,38.02846337,3,203.1022995,76.67889259,224.6122567,1095.488433,5.036897715,3,20,21.7281164,9.41014799,839,19371.73248,90.27751774,1472.10272,32,2,2021-02-05,2021-02-09,2021-02-20,2021-02-28,132.7458309,106.0698336,164.0863972,91.17616,72.03834,Red Yellow Podzolic,23.55937,20.23253016
2021-02-01,2021,2,1,Q1,5A/2,153.2977903,7.62,VP,1,33.12508832,3,109.5897892,76.92206841,318.2472118,1088.409285,4.684651803,3,23,15.64322154,7.985559245,967,11389.01881,62.2555403,1395.311483,35,3,2021-02-01,2021-02-08,2021-02-22,2021-02-28,132.4732878,107.5406248,180.3504022,96.64939,81.82023,Red Yellow Podzolic,22.69868,24.12908468
2021-02-01,2021,2,1,Q1,5B/1,199.2292775,4.18,VP,1,11.28651603,5,163.4912331,70.1779593,343.0679964,855.5325481,4.078777248,3,22,31.00636362,5.009346836,572,15178.4016,106.3406372,1985.058652,58,4,2021-02-21,2021-02-10,2021-02-18,2021-02-28,141.9933138,115.3499934,180.1312517,91.86028,83.24114,Red Yellow Podzolic,20.39411,23.35090271
2021-02-01,2021,2,1,Q1,5B/2,172.5861426,3.23,VP,1,7.049709651,5,123.8922836,75.3779589,353.9994359,1073.197028,4.835365025,3,22,31.14124445,5.30530314,350,12207.00669,54.01013984,1029.99589,34,3,2021-02-18,2021-02-19,2021-02-19,2021-02-28,143.6968681,98.15282808,163.9801977,94.78697,73.86455,Red Yellow Podzolic,21.91271,23.07917503
2021-02-01,2021,2,1,Q1,6A,236.6806104,2.5,VP,1,8.193075249,3,261.7898308,74.99043571,408.7622032,1113.195107,4.739305356,4,20,19.45643457,13.92666661,647,14194.55045,42.34226371,1496.390394,34,5,2021-02-26,2021-02-26,2021-02-14,2021-02-28,140.626707,106.6610467,170.6661524,94.43549,66.30004,Red Yellow Podzolic,21.98543,21.94962989
2021-02-01,2021,2,1,Q1,6A/1,280.3465765,2,VP,1,22.84443804,6,244.5303432,70.35136798,513.5325454,1668.232401,4.723436815,3,21,27.20539455,5.199023112,395,11108.49632,63.32093268,2677.498631,50,4,2021-02-09,2021-02-20,2021-02-10,2021-02-28,162.756213,100.9094393,174.8032433,91.92631,70.03406,Red Yellow Podzolic,22.03423,21.22169318
2021-02-01,2021,2,1,Q1,6A/1,237.2468161,6,VP,1,13.81872582,3,210.920731,72.90196283,287.0650585,1110.213999,5.039126601,3,24,28.94341875,9.897358418,675,20175.63533,91.50678322,2603.360153,57,4,2021-02-10,2021-02-28,2021-02-22,2021-02-28,152.0935923,116.3194855,179.9801155,89.05609,80.055,Red Yellow Podzolic,21.70464,24.29979504
2021-02-01,2021,2,1,Q1,6A/2,212.8308853,2,VP,1,6.853888694,4,164.5977456,72.12651948,296.5385492,1472.482814,4.954636457,3,19,18.41418577,8.901169858,481,7815.506883,50.71106883,1617.424838,37,5,2021-02-08,2021-02-16,2021-02-07,2021-02-28,145.5401959,105.2496894,156.6384122,95.85926,80.61424,Red Yellow Podzolic,22.26435,22.02439998
2021-02-01,2021,2,1,Q1,6A/2/1,240.2822923,2,VP,1,11.47131057,3,199.105756,78.58683016,322.8970177,1203.598934,4.025761775,3,21,22.46147278,8.704381726,232,5054.409493,20.06235386,2255.79667,44,6,2021-02-22,2021-02-07,2021-02-24,2021-02-28,157.8994476,106.3823916,184.9665115,89.41786,70.13151,Red Yellow Podzolic,22.56885,23.19198878
2021-02-01,2021,2,1,Q1,6A/4,215.8235479,1.25,VP,1,38.11648341,2,91.97594494,77.45303008,236.3507217,1241.835078,4.722827128,3,22,13.19740081,9.811173815,132,2408.97559,11.15736058,1729.059912,36,5,2021-02-24,2021-02-23,2021-02-20,2021-02-28,163.2265771,119.4720636,174.3360504,88.27979,79.82615,Red Yellow Podzolic,22.13784,21.84265684
2021-02-01,2021,2,1,Q1,6A/4/1,101.9580521,0.86,VP,1,10.78519617,3,158.5745281,70.59426794,117.4479191,117.7577138,4.903936447,3,22,41.13799705,5.915602526,132,3514.230752,20.53910603,1606.559499,31,1,2021-02-17,2021-02-16,2021-02-20,2021-02-28,138.0113873,101.390165,191.0286396,92.5909,76.47471,Red Yellow Podzolic,19.98298,22.86431916
2021-02-01,2021,2,1,Q1,6B/1,234.5095812,2.2,VP,1,40.91803517,3,153.8618496,76.44625702,351.8676278,1579.059942,4.831615218,3,20,15.18715817,11.74226617,419,7366.915837,43.73594922,2455.400003,40,4,2021-02-06,2021-02-14,2021-02-20,2021-02-28,147.9679396,104.1570732,165.8879186,94.6515,79.35033,Red Yellow Podzolic,20.37241,23.13122917
2021-02-01,2021,2,1,Q1,6B/2,362.0265774,2.5,VP,1,27.019673,3,305.0674405,65.43857111,466.5037186,1555.960687,5.641811573,5,22,24.07167403,10.86351064,522,13504.4996,52.29496486,2787.568461,38,6,2021-02-05,2021-02-11,2021-02-10,2021-02-28,137.1747294,111.9539478,172.6089833,93.52516,83.00854,Red Yellow Podzolic,21.64742,23.31802434
2021-02-01,2021,2,1,Q1,6B/2/3,295.4680608,3,VP,1,41.0339957,4,243.2183965,76.52477093,478.0837709,1667.410642,5.592376227,3,21,22.01508523,7.861074063,751,17710.69,89.6788718,1749.866538,35,5,2021-02-02,2021-02-12,2021-02-15,2021-02-28,145.4230765,102.335345,179.5549888,92.88259,67.3476,Red Yellow Podzolic,20.53192,20.62705708
2021-02-01,2021,2,1,Q1,6B/3,293.203918,2,VP,1,21.83560968,3,943.9345179,70.00098086,488.7808119,1705.381415,5.924548509,10,20,19.85841716,13.66913596,1144,29825.52381,94.87264171,3321.370383,46,4,2021-02-04,2021-02-16,2021-02-15,2021-02-28,143.7547313,105.1260866,193.5918925,88.89595,69.60452,Red Yellow Podzolic,21.6353,21.37761472
2021-02-01,2021,2,1,Q1,6B/4,261.7879611,2,VP,1,22.44891871,2,301.1843756,76.85511595,387.4750495,1307.0912,4.431748158,9,18,13.81398276,17.64179267,568,8864.874114,37.32135716,2167.776721,35,5,2021-02-28,2021-02-12,2021-02-13,2021-02-28,132.8800812,109.4561655,197.4979425,95.66418,78.31401,Red Yellow Podzolic,22.3319,22.81097273
2021-02-01,2021,2,1,Q1,6B/4,238.2251853,3,VP,1,25.2297088,3,277.288107,77.17368899,395.5394846,1623.411616,4.629030565,3,22,22.51751979,7.042108336,507,12846.91488,61.35709501,2020.109075,34,5,2021-02-10,2021-02-11,2021-02-15,2021-02-28,198.3383249,100.8834438,177.6508197,91.42189,76.38822,Red Yellow Podzolic,21.78851,21.92051213
2021-02-01,2021,2,1,Q1,6B/5,168.4808065,2.5,VP,1,7.630485763,3,117.6200807,72.85009717,422.8010531,1092.501688,4.761369855,4,20,22.43910647,7.328531306,751,19756.15117,34.997859,1174.836513,28,3,2021-02-04,2021-02-11,2021-02-21,2021-02-28,156.8662517,103.4449897,192.2730353,90.23972,77.65888,Red Yellow Podzolic,21.83148,23.57040153
2021-02-01,2021,2,1,Q1,7,252.4555445,3,VP,1,23.21538358,5,117.2890646,67.83859549,400.0440688,1568.807746,4.373270063,3,30,28.66010736,4.594972024,395,12459.88881,102.7437677,2521.101355,50,3,2021-02-28,2021-02-25,2021-02-18,2021-02-28,153.4844131,105.8142609,187.6130313,94.88421,73.69747,Red Yellow Podzolic,22.38015,24.45597394
2021-02-01,2021,2,1,Q1,7/1,263.9162089,3.73,VP,1,16.7477315,5,188.1300956,72.48085059,327.3189107,1615.568331,4.826041648,3,29,28.96853468,4.632106245,686,20640.64927,128.6549544,2109.046217,60,3,2021-02-05,2021-02-05,2021-02-11,2021-02-28,118.5271377,105.3198998,178.4696837,91.4438,69.00507,Red Yellow Podzolic,21.80863,20.57369537
2021-02-01,2021,2,1,Q1,7A,137.0053061,1.54,SD,0,12.03131077,4,88.90475774,71.01313619,223.9009173,700.5469817,4.840633951,3,21,20.05055603,5.30758092,196,4082.708544,49.45145669,1085.348262,48,5,2021-02-08,2021-02-17,2021-02-19,2021-02-28,176.6247805,107.0317798,161.6857585,89.92134,69.65894,Red Yellow Podzolic,21.34327,22.84676658
2021-02-01,2021,2,1,Q1,8,187.4389995,6.97,VP,1,39.89493725,3,195.2112401,67.29074779,385.1569964,1223.663788,4.869403583,3,21,16.76191649,12.92799637,1030,14573.35445,75.72988177,1613.086875,35,3,2021-02-05,2021-02-19,2021-02-15,2021-02-28,155.6692383,113.778562,165.2315357,94.99695,83.69514,Red Yellow Podzolic,22.70914,23.08084313
2021-02-01,2021,2,1,Q1,8/1,207.9520434,6,VP,1,21.22962959,3,215.4781653,75.8443471,334.6380283,1458.680881,4.728826311,3,22,21.57583188,11.11208114,977,24349.22139,78.7158215,2308.336626,37,5,2021-02-06,2021-02-06,2021-02-20,2021-02-28,133.2491448,111.3747565,179.2442374,94.46008,76.6903,Red Yellow Podzolic,22.21971,22.8547575
2021-02-01,2021,2,1,Q1,8/2,159.7691046,6.55,VP,1,17.83889239,2,217.9762136,75.31959145,229.8954811,954.9117063,4.98273808,3,21,28.96564121,6.373249464,684,22093.63359,110.4407317,1643.263857,29,6,2021-02-26,2021-02-07,2021-02-09,2021-02-28,157.9944245,119.0577374,173.3934757,93.50831,73.82599,Red Yellow Podzolic,21.70662,21.41290078
2021-02-01,2021,2,1,Q1,9,167.6514262,6.45,SD,0,27.66617391,3,176.0509751,73.89635821,159.9824721,964.5625298,4.993988321,3,23,20.27436452,6.924865206,755,19763.44804,121.1890306,1636.999009,35,3,2021-02-08,2021-02-15,2021-02-10,2021-02-28,112.8610366,103.1391997,184.9225038,92.40145,71.72358,Red Yellow Podzolic,22.2747,23.35432818
2021-02-01,2021,2,1,Q1,9A,218.1023109,2,SD,0,28.2104693,4,252.5911109,69.98395688,249.4535164,1168.271807,5.459986419,3,21,22.65312792,8.475116392,360,8819.902626,39.44037707,2157.610288,36,4,2021-02-08,2021-02-17,2021-02-25,2021-02-28,139.4765132,107.4220478,190.6522944,95.57731,72.65024,Red Yellow Podzolic,23.22953,23.2221684
2021-02-01,2021,2,1,Q1,9A/2,14.16194049,2.4,VP,1,30.63990281,0,139.5187166,78.59992161,335.8301456,100.8202072,3.94674271,3,21,47.82036373,0.763902664,31,787.203695,22.13908213,1740.343498,34,5,2021-02-27,2021-02-11,2021-02-11,2021-02-28,150.5539518,102.8523605,184.1640043,91.3453,69.86028,Red Yellow Podzolic,22.96772,22.06051374
2021-03-01,2021,3,1,Q1,1/B/2,134.3020759,5,VP,1,30.03190841,3,55.81535548,76.33517535,282.2355488,812.9925364,4.885239573,2,21,20.13982078,6.302073539,168,3992.64959,24.3990959,1866.760221,34,5,2021-03-05,2021-03-28,2021-03-13,2021-03-09,231.1250922,115.9180277,190.0507681,88.66266,74.84618,Red Yellow Podzolic,20.59504,18.46916344
2021-03-01,2021,3,1,Q1,10/2A,167.1077629,3.6,VP,1,5.212421017,3,576.810378,70.08329938,350.9802103,1277.803231,4.669722623,1,23,34.47990133,7.568969321,377,16699.54038,64.16693703,1738.273149,38,6,2021-03-15,2021-03-28,2021-03-10,2021-03-28,244.7261747,121.0335589,199.895484,92.75403,71.65279,Red Yellow Podzolic,20.56653,18.45152086
2021-03-01,2021,3,1,Q1,10/3,238.3294245,2,VP,1,25.2056585,3,273.9119442,75.19715615,417.3502158,1415.63825,4.96147238,2,20,31.17142098,6.931277414,182,7356.3493,29.18234577,2255.213293,49,4,2021-03-25,2021-03-17,2021-03-28,2021-03-28,185.3038681,108.5313893,195.1245467,96.41915,79.25786,Red Yellow Podzolic,20.51504,19.26030392
2021-03-01,2021,3,1,Q1,10/4,146.2734558,1.25,VP,1,5.591900209,3,1811.569336,76.49321331,360.2275661,933.6834862,5.252068023,2,18,33.67725775,7.144931587,358,16217.77903,65.15895559,1740.431495,34,6,2021-03-11,2021-03-10,2021-03-28,2021-03-28,204.9552483,120.159203,194.2615364,92.88805,75.55993,Red Yellow Podzolic,20.14544,20.84065192
2021-03-01,2021,3,1,Q1,11/1,308.1008438,2.98,VP,1,15.51613129,3,354.9152669,78.39993489,285.698912,1979.277964,5.18501235,2,20,24.21259952,12.34634289,487,10438.3849,37.53682265,3051.39032,35,4,2021-03-03,2021-03-11,2021-03-10,2021-03-28,229.30185,119.407035,183.1311803,95.31224,78.75402,Red Yellow Podzolic,19.94429,18.37624135
2021-03-01,2021,3,1,Q1,11/1A,301.1693683,2.27,VP,1,30.82876143,2,404.4690612,77.12840849,291.6990877,1958.260592,5.572283375,2,21,24.14737718,13.18881209,304,7549.009649,26.70023861,3401.760177,38,4,2021-03-01,2021-03-11,2021-03-19,2021-03-28,200.1374252,111.476681,205.0140476,90.43835,80.7823,Red Yellow Podzolic,19.28812,19.32916841
2021-03-01,2021,3,1,Q1,12/1,467.4464838,4.25,VP,1,17.38228312,4,385.8103677,67.92885137,499.2299936,2529.312318,4.543406478,2,22,24.29534386,16.46054077,745,16712.48878,40.42005779,4157.960798,42,4,2021-03-21,2021-03-16,2021-03-23,2021-03-28,213.9886687,113.9926509,210.4706814,95.52761,76.9141,Red Yellow Podzolic,21.5471,18.33355614
2021-03-01,2021,3,1,Q1,13A,429.0694256,2,VP,1,33.30226688,5,318.4342725,77.82041446,493.5455333,2324.914216,5.345515875,2,21,29.09235293,7.853229328,420,10479.10517,43.85416661,3825.264868,65,7,2021-03-04,2021-03-12,2021-03-18,2021-03-28,232.1025734,111.9616952,200.415455,96.20253,71.26989,Red Yellow Podzolic,20.20376,20.18232361
2021-03-01,2021,3,1,Q1,16/1,383.1719726,2.4,VP,1,13.72687786,3,407.4581896,71.67029387,395.3651125,2285.293289,5.499809771,2,21,23.02342378,11.65462305,338,11642.48761,35.06415525,2695.274311,40,5,2021-03-22,2021-03-19,2021-03-17,2021-03-28,224.1551211,118.2533268,188.82273,93.9371,71.59516,Red Yellow Podzolic,21.57604,19.33631158
2021-03-01,2021,3,1,Q1,16/4,22.23589824,1.6,VP,1,26.42174968,0,1046.899276,74.97749108,268.9627056,173.4314267,5.733916129,5,21,50.76277358,3.219857458,144,9728.765206,51.57027061,1723.340617,39,5,2021-03-03,2021-03-16,2021-03-12,2021-03-28,215.4562961,116.5674611,207.9612309,96.25337,76.40995,Red Yellow Podzolic,20.95757,19.16477046
2021-03-01,2021,3,1,Q1,1A/1,247.9730993,4,VP,1,31.02241159,3,235.6807129,81.44430753,280.8025309,1683.210902,5.041857323,2,20,21.4497297,13.0629749,416,10558.00307,37.83610341,2204.209635,36,5,2021-03-22,2021-03-22,2021-03-04,2021-03-28,230.4626185,118.5560729,203.0190742,96.52214,66.30694,Red Yellow Podzolic,17.76046,18.63192896
2021-03-01,2021,3,1,Q1,1A/2,183.2708854,4.09,VP,1,32.12619129,2,222.5745981,75.11256342,322.8016627,1181.414897,4.503858761,2,20,18.49116059,10.01916577,320,4401.961796,23.89478534,1946.09384,38,6,2021-03-07,2021-03-13,2021-03-19,2021-03-28,225.809925,116.4723925,201.5614854,89.35469,75.45268,Red Yellow Podzolic,20.47086,19.68017462
2021-03-01,2021,3,1,Q1,1B/1,210.3483401,2.31,VP,1,31.1030167,2,371.037787,75.75818558,276.9586837,1372.617192,5.214417694,2,21,27.97412706,6.511334265,223,6546.978095,21.96348122,1576.240691,34,5,2021-03-28,2021-03-21,2021-03-05,2021-03-28,223.891789,110.9121237,181.4542613,95.39376,80.59563,Red Yellow Podzolic,20.42568,18.52500194
2021-03-01,2021,3,1,Q1,1B/2,154.3021636,5,VP,1,21.32851343,2,168.2511628,78.29845772,286.4948362,895.5023023,5.354268005,2,22,28.60537957,6.567795804,279,7819.46416,44.05094922,1239.153852,31,4,2021-03-28,2021-03-27,2021-03-01,2021-03-28,210.9295948,116.1014532,182.9854627,96.8959,69.07665,Red Yellow Podzolic,19.2309,19.35795159
2021-03-01,2021,3,1,Q1,2,84.79764758,5.24,VP,1,40.53811954,3,151.3335033,80.33146446,178.0646428,589.4380407,6.5,2,20,27.90714847,4.622616704,340,10651.27063,65.36250791,418.2867286,24,2,2021-03-14,2021-03-14,2021-03-18,2021-03-28,223.138641,108.3676977,183.7936899,89.09953,68.99247,Red Yellow Podzolic,19.08278,18.63040417
2021-03-01,2021,3,1,Q1,2A,225.5150253,3.81,VP,1,39.62903453,2,360.2783496,73.16643968,311.2852737,1372.321129,5.056570937,3,20,19.18955695,13.70798782,472,10962.314,38.87725111,583.9796499,31,1,2021-03-28,2021-03-18,2021-03-22,2021-03-28,192.5085225,110.9061568,202.7661055,92.30754,81.0063,Red Yellow Podzolic,20.09966,18.84491329
2021-03-01,2021,3,1,Q1,2A,106.1431656,6.5,VP,1,34.39698897,4,117.7231251,78.87632495,175.7865842,719.0307147,4.716732036,1,19,21.61745688,5.597893283,425,10688.53528,91.18579838,615.7830548,34,1,2021-03-02,2021-03-02,2021-03-13,2021-03-28,226.7457882,113.9430595,192.6534428,96.02832,74.96805,Red Yellow Podzolic,19.84752,17.73423533
2021-03-01,2021,3,1,Q1,2A/1,285.2756895,4.68,VP,1,19.68080026,2,330.4876885,76.69874646,468.6364102,1344.815332,4.639566696,2,21,18.24388621,14.86291572,589,15164.2134,37.22779395,2627.508018,42,5,2021-03-03,2021-03-14,2021-03-09,2021-03-28,182.202898,108.9573291,186.0703862,95.42406,71.1787,Red Yellow Podzolic,20.41396,19.85212132
2021-03-01,2021,3,1,Q1,2B,236.5589339,5.43,VP,1,12.25286149,4,178.0697287,76.24520905,347.6649553,1084.427749,4.779894029,2,19,29.55902008,5.988763833,410,13877.89131,52.86268022,2319.094762,60,5,2021-03-13,2021-03-22,2021-03-08,2021-03-28,203.1411682,115.9631184,203.3416319,96.44005,75.45091,Red Yellow Podzolic,20.10444,18.19258548
2021-03-01,2021,3,1,Q1,2B/1,246.1421636,4.69,VP,1,33.34587864,4,201.429876,74.62932326,520.2244875,1451.235977,4.756367406,3,25,27.96591464,7.329853987,434,17834.96896,78.80405499,1783.883429,42,5,2021-03-22,2021-03-20,2021-03-19,2021-03-28,196.7423735,118.4174476,201.2989185,94.31149,81.28503,Red Yellow Podzolic,20.01428,19.14690171
2021-03-01,2021,3,1,Q1,3,184.2820844,5,VP,1,7.438481139,2,230.4757568,69.96846718,267.398994,1006.091287,5.310894914,2,22,28.3896475,6.913916773,271,8628.8933,36.84048993,1379.425051,34,4,2021-03-06,2021-03-06,2021-03-06,2021-03-28,210.5300205,113.7364567,201.5004365,91.33788,81.71355,Red Yellow Podzolic,20.37807,17.43832433
2021-03-01,2021,3,1,Q1,3/1,45.64804233,5.52,VP,1,24.83802006,2,280.5438329,73.9849681,170.8346441,433.2840976,5.162428796,1,22,30.29365053,5.828228181,442,15705.37901,79.05495273,1192.940461,25,6,2021-03-26,2021-03-16,2021-03-10,2021-03-28,247.2397481,115.9504336,197.7785714,94.07789,70.16367,Red Yellow Podzolic,20.96536,18.14500292
2021-03-01,2021,3,1,Q1,4,177.3840824,8.09,VP,1,23.90275437,2,127.8854059,67.93570493,320.3208605,1350.088092,4.945380745,2,23,21.81905028,10.05732022,410,10635.19903,35.30141767,1675.601427,31,4,2021-03-13,2021-03-17,2021-03-12,2021-03-28,191.6803361,113.4193323,203.5563482,95.42531,84.0005,Red Yellow Podzolic,18.53947,18.46093887
2021-03-01,2021,3,1,Q1,5/2A,166.146643,3.5,VP,1,11.89292238,2,171.1575234,74.26380436,349.7307309,773.463628,4.853175516,2,21,20.8331091,8.287234247,197,6879.280693,24.34423545,1621.892528,37,5,2021-03-04,2021-03-14,2021-03-27,2021-03-24,208.3337935,117.2330193,198.7732603,89.48057,68.93853,Red Yellow Podzolic,19.58589,17.55294082
2021-03-01,2021,3,1,Q1,5/2B,205.9234683,3.62,VP,1,8.633661114,3,223.8684628,70.97479429,322.1061048,751.3339056,4.911911742,2,21,22.73755061,9.267650128,288,7092.745561,32.9348447,1421.967459,31,4,2021-03-04,2021-03-14,2021-03-13,2021-03-01,255.3297473,105.9607024,195.5077289,94.18709,70.42821,Red Yellow Podzolic,19.77862,18.37713643
2021-03-01,2021,3,1,Q1,5A/1,185.9750154,5.7,VP,1,37.80994269,2,215.430225,76.43341287,259.2688364,1249.819084,5.035363694,2,21,21.72956857,9.597831222,482,12983.90151,57.52710132,1446.462783,31,2,2021-03-05,2021-03-09,2021-03-20,2021-03-28,205.2876002,119.0101021,195.9417384,96.48824,81.28233,Red Yellow Podzolic,19.78265,19.1637278
2021-03-01,2021,3,1,Q1,5A/2,162.4596039,7.62,VP,1,35.18433002,2,142.8162274,72.63265601,325.8192951,1083.578474,4.770137549,2,21,16.31598382,8.940924701,551,7837.095755,36.8019517,1292.238955,33,3,2021-03-01,2021-03-08,2021-03-22,2021-03-28,209.4679083,115.6793364,187.007678,88.92873,68.59204,Red Yellow Podzolic,20.62302,18.12486383
2021-03-01,2021,3,1,Q1,5B/1,189.8098205,4.18,VP,1,10.29169174,5,204.5690299,71.49337194,325.9204995,969.2558925,3.958920514,2,21,31.18311523,5.483021082,304,9203.086752,63.67292753,1860.132357,60,4,2021-03-21,2021-03-10,2021-03-18,2021-03-28,251.0250322,119.5658928,191.4594713,93.61739,68.61371,Red Yellow Podzolic,20.16183,19.02234124
2021-03-01,2021,3,1,Q1,5B/2,169.2840323,3.23,VP,1,7.484344227,4,142.9516542,69.63624584,407.8534805,1223.923801,4.843646354,2,22,28.66567791,5.558440069,214,7536.040273,31.26620664,1026.883605,36,3,2021-03-18,2021-03-19,2021-03-19,2021-03-28,214.6066982,114.5143235,189.04362,94.59208,73.25642,Red Yellow Podzolic,20.97491,18.62724652
2021-03-01,2021,3,1,Q1,6A,236.0253911,2.5,VP,1,6.972744676,3,304.2787634,68.64109255,439.8186107,1189.788914,4.760626856,3,19,18.59333402,14.74617093,411,8690.920419,25.0262622,1645.382151,35,5,2021-03-26,2021-03-26,2021-03-14,2021-03-28,218.6965574,116.5522326,204.261267,93.71356,83.17302,Red Yellow Podzolic,20.68677,18.28032146
